,Unnamed: 0,docname,challenge,reversecosine,reversecosine_z,doctype,insp_A,insp_type
3460,3460,identify-celebrate_I-443,identify-celebrate,-0.017016698,-0.46465507,I,Understanding Social Movements,Analogies
3461,3461,identify-celebrate_I-444,identify-celebrate,-0.004110004,0.7147560009999999,I,Celebrating Sustainable Value Businesses,ProblemUnderstanding
3462,3462,identify-celebrate_I-445,identify-celebrate,-0.0327834,-1.905413105,I,Celebrating Sustainable Value Businesses,ProblemUnderstanding
3463,3463,identify-celebrate_I-446,identify-celebrate,-0.005580289,0.5804016470000001,I,Celebrating Sustainable Value Businesses,ProblemUnderstanding
3464,3464,identify-celebrate_I-447,identify-celebrate,-0.001813262,0.924631851,I,Recognising the Best,Analogies
3465,3465,identify-celebrate_I-448,identify-celebrate,-0.007021369,0.448716105,I,Exploring World Benefit,ProblemUnderstanding
3466,3466,identify-celebrate_I-449,identify-celebrate,-0.014185862,-0.205973796,I,Exploring World Benefit,ProblemUnderstanding
3467,3467,identify-celebrate_I-450,identify-celebrate,-0.02139987,-0.865188414,I,Exploring World Benefit,ProblemUnderstanding
3468,3468,identify-celebrate_I-451,identify-celebrate,-0.005212951,0.613968987,I,Recognising the Best,Analogies
3469,3469,identify-celebrate_I-452,identify-celebrate,-0.004825702,0.649355693,I,Recognising the Best,Analogies
3470,3470,identify-celebrate_I-453,identify-celebrate,-0.003685106,0.753583138,I,Celebrating Sustainable Value Businesses,ProblemUnderstanding
3471,3471,identify-celebrate_I-454,identify-celebrate,-0.00845998,0.317256148,I,Recognising the Best,Analogies
3472,3472,identify-celebrate_I-455,identify-celebrate,-0.014733864,-0.256050126,I,Understanding Social Movements,Analogies
3473,3473,social-business_A_challengebrief,social-business,,,A,,NaN
3474,3474,social-business_C-001,social-business,-0.024582279,-0.643732974,C,,NaN
3475,3475,social-business_C-002,social-business,-0.010062691,0.394319079,C,,NaN
3476,3476,social-business_C-003,social-business,-0.002696866,0.920925579,C,,NaN
3477,3477,social-business_C-004,social-business,-0.006010596,0.6840164000000001,C,,NaN
3478,3478,social-business_C-005,social-business,-0.005304145,0.7345228429999999,C,,NaN
3479,3479,social-business_C-006,social-business,-0.013258545,0.165837209,C,,NaN
3480,3480,social-business_C-007,social-business,-0.014887911,0.049348591,C,,NaN
3481,3481,social-business_C-008,social-business,-0.054696797000000005,-2.796716689,C,,NaN
3482,3482,social-business_C-009,social-business,-0.036189022,-1.47353637,C,,NaN
3483,3483,social-business_C-010,social-business,-0.017934029,-0.168428208,C,,NaN
3484,3484,social-business_C-011,social-business,-0.023011244,-0.531414652,C,,NaN
3485,3485,social-business_C-012,social-business,-0.00393696,0.832267305,C,,NaN
3486,3486,social-business_C-013,social-business,-0.058205879,-3.0475922360000003,C,,NaN
3487,3487,social-business_C-014,social-business,-0.007910468,0.548188379,C,,NaN
3488,3488,social-business_C-015,social-business,-0.015784204,-0.01473028,C,,NaN
3489,3489,social-business_C-016,social-business,-0.031106098,-1.110141737,C,,NaN
3490,3490,social-business_C-017,social-business,-0.007466308,0.579942844,C,,NaN
3491,3491,social-business_C-018,social-business,-0.049990469,-2.460246209,C,,NaN
3492,3492,social-business_C-019,social-business,-0.027155577,-0.8277063290000001,C,,NaN
3493,3493,social-business_C-020,social-business,-0.03702901,-1.5335897790000002,C,,NaN
3494,3494,social-business_C-021,social-business,-0.028116643,-0.8964159840000001,C,,NaN
3495,3495,social-business_C-022,social-business,-0.031997367,-1.173861483,C,,NaN
3496,3496,social-business_C-023,social-business,-0.009335354,0.44631871,C,,NaN
3497,3497,social-business_C-024,social-business,-0.022960708,-0.527801626,C,,NaN
3498,3498,social-business_C-025,social-business,-0.023587129,-0.572586481,C,,NaN
3499,3499,social-business_C-026,social-business,-0.016006381,-0.030614412,C,,NaN
3500,3500,social-business_C-027,social-business,-0.019233102,-0.261303085,C,,NaN
3501,3501,social-business_C-028,social-business,-0.017349654,-0.126649384,C,,NaN
3502,3502,social-business_C-029,social-business,-0.006959713,0.616160911,C,,NaN
3503,3503,social-business_C-030,social-business,-0.021252706,-0.405691099,C,,NaN
3504,3504,social-business_C-031,social-business,-0.017343024,-0.126175328,C,,NaN
3505,3505,social-business_C-032,social-business,-0.026610169,-0.788713325,C,,NaN
3506,3506,social-business_C-033,social-business,-0.011897167,0.263166463,C,,NaN
3507,3507,social-business_C-034,social-business,-0.021222702000000003,-0.4035459970000001,C,,NaN
3508,3508,social-business_C-035,social-business,-0.014923323,0.046816849,C,,NaN
3509,3509,social-business_C-036,social-business,-0.007095316,0.606466234,C,,NaN
3510,3510,social-business_C-037,social-business,-0.020128588,-0.325324302,C,,NaN
3511,3511,social-business_C-038,social-business,-0.013255924,0.16602460300000002,C,,NaN
3512,3512,social-business_C-039,social-business,-0.042738501,-1.941779662,C,,NaN
3513,3513,social-business_C-040,social-business,-0.037790701,-1.5880455619999998,C,,NaN
3514,3514,social-business_C-041,social-business,-0.01733021,-0.125259209,C,,NaN
3515,3515,social-business_C-042,social-business,-0.008741163,0.488799361,C,,NaN
3516,3516,social-business_C-043,social-business,-0.016305701000000002,-0.052013783,C,,NaN
3517,3517,social-business_C-044,social-business,-0.005953551,0.6880947,C,,NaN
3518,3518,social-business_C-045,social-business,-0.061133692,-3.256911055,C,,NaN
3519,3519,social-business_C-046,social-business,-0.050929327,-2.527368188,C,,NaN
3520,3520,social-business_C-047,social-business,-0.004619575999999999,0.783464875,C,,NaN
3521,3521,social-business_C-048,social-business,-0.018079082,-0.178798485,C,,NaN
3522,3522,social-business_C-049,social-business,-0.01273929,0.202960385,C,,NaN
3523,3523,social-business_C-050,social-business,-0.017480254,-0.13598635,C,,NaN
3524,3524,social-business_C-051,social-business,-0.035566934,-1.429061308,C,,NaN
3525,3525,social-business_C-052,social-business,-0.016215268999999997,-0.045548543,C,,NaN
3526,3526,social-business_C-053,social-business,-0.035670001,-1.436429846,C,,NaN
3527,3527,social-business_C-054,social-business,-0.030690026,-1.080395431,C,,NaN
3528,3528,social-business_C-055,social-business,-0.042097573,-1.895957689,C,,NaN
3529,3529,social-business_C-056,social-business,-0.008129,0.532564877,C,,NaN
3530,3530,social-business_C-057,social-business,-0.037614274,-1.5754321669999998,C,,NaN
3531,3531,social-business_C-058,social-business,-0.033120291,-1.254142881,C,,NaN
3532,3532,social-business_C-059,social-business,-0.031838255,-1.162486064,C,,NaN
3533,3533,social-business_C-060,social-business,-0.014343635,0.08826064300000001,C,,NaN
3534,3534,social-business_C-061,social-business,-0.0231813,-0.543572477,C,,NaN
3535,3535,social-business_C-062,social-business,-0.009297303,0.44903909,C,,NaN
3536,3536,social-business_C-063,social-business,-0.012643413,0.20981496,C,,NaN
3537,3537,social-business_C-064,social-business,-0.022205709,-0.473824325,C,,NaN
3538,3538,social-business_C-065,social-business,-0.001418477,1.012321708,C,,NaN
3539,3539,social-business_C-066,social-business,-0.043768911,-2.015446972,C,,NaN
3540,3540,social-business_C-067,social-business,-0.022104134,-0.46656238,C,,NaN
3541,3541,social-business_C-068,social-business,-0.03018503,-1.044291667,C,,NaN
3542,3542,social-business_C-069,social-business,-0.014275533,0.093129443,C,,NaN
3543,3543,social-business_C-070,social-business,-0.031456143,-1.135167601,C,,NaN
3544,3544,social-business_C-071,social-business,-0.031842384,-1.162781213,C,,NaN
3545,3545,social-business_C-072,social-business,-0.039633787,-1.719813714,C,,NaN
3546,3546,social-business_C-073,social-business,-0.014501523999999997,0.076972655,C,,NaN
3547,3547,social-business_C-074,social-business,-0.023864909,-0.592445888,C,,NaN
3548,3548,social-business_C-075,social-business,-0.025302181,-0.695201066,C,,NaN
3549,3549,social-business_C-076,social-business,-0.019546195,-0.283687161,C,,NaN
3550,3550,social-business_C-077,social-business,-0.006590375,0.642566135,C,,NaN
3551,3551,social-business_C-078,social-business,-0.007554434,0.5736423939999999,C,,NaN
3552,3552,social-business_C-079,social-business,-0.004663929,0.7802939240000001,C,,NaN
3553,3553,social-business_C-080,social-business,-0.016564307,-0.070502373,C,,NaN
3554,3554,social-business_C-081,social-business,-0.019892727,-0.308461849,C,,NaN
3555,3555,social-business_C-082,social-business,-0.027589081,-0.8586988879999999,C,,NaN
3556,3556,social-business_C-083,social-business,-0.024556539,-0.641892745,C,,NaN
3557,3557,social-business_C-084,social-business,-0.019452285,-0.276973179,C,,NaN
3558,3558,social-business_C-085,social-business,-0.025233829,-0.6903143890000001,C,,NaN
3559,3559,social-business_C-086,social-business,-0.01938445,-0.272123473,C,,NaN
3560,3560,social-business_C-087,social-business,-0.004071227,0.82266807,C,,NaN
3561,3561,social-business_C-088,social-business,-0.02108828,-0.393935721,C,,NaN
3562,3562,social-business_C-089,social-business,-0.028390338,-0.915983348,C,,NaN
3563,3563,social-business_C-090,social-business,-0.01855863,-0.213082953,C,,NaN
3564,3564,social-business_C-091,social-business,-0.016674355,-0.078370041,C,,NaN
3565,3565,social-business_C-092,social-business,-0.02887564,-0.950679146,C,,NaN
3566,3566,social-business_C-093,social-business,-0.021523685,-0.4250642220000001,C,,NaN
3567,3567,social-business_C-094,social-business,-0.026039895,-0.747942655,C,,NaN
3568,3568,social-business_C-095,social-business,-0.004101907,0.820474697,C,,NaN
3569,3569,social-business_C-096,social-business,-0.006552113,0.645301545,C,,NaN
3570,3570,social-business_C-097,social-business,-0.02712821,-0.825749762,C,,NaN
3571,3571,social-business_I-001,social-business,-0.009395067,0.4420496470000001,I,Surprise Us,Random
3572,3572,social-business_I-002,social-business,-0.007008803,0.612651371,I,Life in South America,Empathy
3573,3573,social-business_I-003,social-business,-0.021350709,-0.412697623,I,Surprise Us,Random
3574,3574,social-business_I-004,social-business,-0.013805795,0.12671252,I,Exploring Social Business,ProblemUnderstanding
3575,3575,social-business_I-005,social-business,-0.004607627,0.7843191420000001,I,Health Landscape,Analogies
3576,3576,social-business_I-006,social-business,-0.023242843,-0.547972358,I,Surprise Us,Random
3577,3577,social-business_I-007,social-business,-0.001961525,0.973497474,I,Exploring Social Business,ProblemUnderstanding
3578,3578,social-business_I-008,social-business,-0.001984148,0.971880089,I,Health Landscape,Analogies
3579,3579,social-business_I-009,social-business,-0.035426659,-1.419032589,I,Exploring Social Business,ProblemUnderstanding
3580,3580,social-business_I-010,social-business,-0.003485652,0.864532757,I,Life in South America,Empathy
3581,3581,social-business_I-011,social-business,-0.001545769,1.003221231,I,Health Landscape,Analogies
3582,3582,social-business_I-012,social-business,-0.005870084,0.6940620120000001,I,Health Landscape,Analogies
3583,3583,social-business_I-013,social-business,-0.004495514,0.7923344790000001,I,Life in South America,Empathy
3584,3584,social-business_I-014,social-business,-0.011518964,0.290205416,I,Surprise Us,Random
3585,3585,social-business_I-015,social-business,-0.003280218,0.879219897,I,Life in South America,Empathy
3586,3586,social-business_I-016,social-business,-0.0031620090000000003,0.8876710409999999,I,Exploring Social Business,ProblemUnderstanding
3587,3587,social-business_I-017,social-business,-0.028877404,-0.950805288,I,Health Landscape,Analogies
3588,3588,social-business_I-018,social-business,-0.0016633529999999998,0.994814774,I,Exploring Social Business,ProblemUnderstanding
3589,3589,social-business_I-019,social-business,-0.020939168,-0.38327527,I,Exploring Social Business,ProblemUnderstanding
3590,3590,social-business_I-020,social-business,-0.041832782,-1.877026933,I,Surprise Us,Random
3591,3591,social-business_I-021,social-business,-0.012695304,0.20610512600000006,I,Exploring Social Business,ProblemUnderstanding
3592,3592,social-business_I-022,social-business,-0.01013726,0.388987886,I,Exploring Social Business,ProblemUnderstanding
3593,3593,social-business_I-023,social-business,-0.0028312190000000003,0.911320238,I,Health Landscape,Analogies
3594,3594,social-business_I-024,social-business,-0.035461771,-1.421542865,I,Exploring Social Business,ProblemUnderstanding
3595,3595,social-business_I-025,social-business,-0.01580339,-0.016101944,I,Exploring Social Business,ProblemUnderstanding
3596,3596,social-business_I-026,social-business,-0.000952477,1.045637542,I,Exploring Social Business,ProblemUnderstanding
3597,3597,social-business_I-027,social-business,-0.004459473,0.7949111740000001,I,Surprise Us,Random
3598,3598,social-business_I-028,social-business,-0.004283443,0.8074960720000001,I,Health Landscape,Analogies
3599,3599,social-business_I-029,social-business,-0.030999932,-1.102551586,I,Health Landscape,Analogies
3600,3600,social-business_I-030,social-business,-0.016181631999999998,-0.043143689000000006,I,Exploring Social Business,ProblemUnderstanding
3601,3601,social-business_I-031,social-business,-0.009377943,0.4432739020000001,I,Exploring Social Business,ProblemUnderstanding
3602,3602,social-business_I-032,social-business,-0.042888589000000005,-1.952509912,I,Exploring Social Business,ProblemUnderstanding
3603,3603,social-business_I-033,social-business,-0.023007824,-0.531170143,I,Health Landscape,Analogies
3604,3604,social-business_I-034,social-business,-0.014632244,0.067627011,I,Life in South America,Empathy
3605,3605,social-business_I-035,social-business,-0.000936692,1.046766108,I,Health Landscape,Analogies
3606,3606,social-business_I-036,social-business,-0.031374475,-1.129328878,I,Surprise Us,Random
3607,3607,social-business_I-037,social-business,-0.004253864,0.809610788,I,Health Landscape,Analogies
3608,3608,social-business_I-038,social-business,-0.0014721620000000002,1.008483636,I,Health Landscape,Analogies
3609,3609,social-business_I-039,social-business,-0.036444421,-1.491795684,I,Health Landscape,Analogies
3610,3610,social-business_I-040,social-business,-0.00840171,0.513067934,I,Health Landscape,Analogies
3611,3611,social-business_I-041,social-business,-0.045934305,-2.170257951,I,Life in South America,Empathy
3612,3612,social-business_I-042,social-business,-0.004282811,0.8075412740000001,I,Health Landscape,Analogies
3613,3613,social-business_I-043,social-business,-0.004416671,0.797971205,I,Exploring Social Business,ProblemUnderstanding
3614,3614,social-business_I-044,social-business,-0.004333148,0.8039425459999999,I,Exploring Social Business,ProblemUnderstanding
3615,3615,social-business_I-045,social-business,-0.003165909,0.88739216,I,Surprise Us,Random
3616,3616,social-business_I-046,social-business,-0.013436403,0.153121526,I,Exploring Social Business,ProblemUnderstanding
3617,3617,social-business_I-047,social-business,-0.013990837,0.113483275,I,Health Landscape,Analogies
3618,3618,social-business_I-048,social-business,-0.010811257,0.340801699,I,Surprise Us,Random
3619,3619,social-business_I-049,social-business,-0.005848464,0.6956076929999999,I,Exploring Social Business,ProblemUnderstanding
3620,3620,social-business_I-050,social-business,-0.004001258,0.827670418,I,Health Landscape,Analogies
3621,3621,social-business_I-051,social-business,-0.011012572,0.326409022,I,Health Landscape,Analogies
3622,3622,social-business_I-052,social-business,-0.009437771,0.438996635,I,Exploring Social Business,ProblemUnderstanding
3623,3623,social-business_I-053,social-business,-0.010126119,0.389784416,I,Life in South America,Empathy
3624,3624,social-business_I-054,social-business,-0.010356426,0.373319,I,Health Landscape,Analogies
3625,3625,social-business_I-055,social-business,-0.005760611,0.701888608,I,Health Landscape,Analogies
3626,3626,social-business_I-056,social-business,-0.002731763,0.918430654,I,Surprise Us,Random
3627,3627,social-business_I-057,social-business,-0.001833033,0.98268377,I,Surprise Us,Random
3628,3628,social-business_I-058,social-business,-0.001266267,1.023203744,I,Exploring Social Business,ProblemUnderstanding
3629,3629,social-business_I-059,social-business,-0.023405596,-0.559608109,I,Surprise Us,Random
3630,3630,social-business_I-060,social-business,-0.005065856,0.751558848,I,Exploring Social Business,ProblemUnderstanding
3631,3631,social-business_I-061,social-business,-0.003284625,0.878904789,I,Surprise Us,Random
3632,3632,social-business_I-062,social-business,-0.005885746,0.692942301,I,Surprise Us,Random
3633,3633,social-business_I-063,social-business,-0.003285368,0.87885167,I,Exploring Social Business,ProblemUnderstanding
3634,3634,social-business_I-064,social-business,-0.00963669,0.4247752520000001,I,Health Landscape,Analogies
3635,3635,social-business_I-065,social-business,-0.007244991,0.5957655239999999,I,Exploring Social Business,ProblemUnderstanding
3636,3636,social-business_I-066,social-business,-0.005241658,0.738990195,I,Exploring Social Business,ProblemUnderstanding
3637,3637,social-business_I-067,social-business,-0.009876096,0.407659374,I,Exploring Social Business,ProblemUnderstanding
3638,3638,social-business_I-068,social-business,-0.005939542,0.689096224,I,Surprise Us,Random
3639,3639,social-business_I-069,social-business,-0.024048087000000003,-0.605541859,I,Surprise Us,Random
3640,3640,social-business_I-070,social-business,-0.015423391000000003,0.011065363,I,Health Landscape,Analogies
3641,3641,social-business_I-071,social-business,-0.010750917,0.345115581,I,Surprise Us,Random
3642,3642,social-business_I-072,social-business,-0.003011122,0.898458443,I,Life in South America,Empathy
3643,3643,social-business_I-073,social-business,-0.001693153,0.99268423,I,Health Landscape,Analogies
3644,3644,social-business_I-074,social-business,-0.001644401,0.996169719,I,Health Landscape,Analogies
3645,3645,social-business_I-075,social-business,-0.002639679,0.925014075,I,Exploring Social Business,ProblemUnderstanding
3646,3646,social-business_I-076,social-business,-0.017713338000000002,-0.152650297,I,Health Landscape,Analogies
3647,3647,social-business_I-077,social-business,-0.00704065,0.610374532,I,Life in South America,Empathy
3648,3648,social-business_I-078,social-business,-0.003895097,0.835260208,I,Exploring Social Business,ProblemUnderstanding
3649,3649,social-business_I-079,social-business,-0.018289815,-0.193864466,I,Surprise Us,Random
3650,3650,social-business_I-080,social-business,-0.005848239,0.695623775,I,Life in South America,Empathy
3651,3651,social-business_I-081,social-business,-0.000792517,1.057073655,I,Exploring Social Business,ProblemUnderstanding
3652,3652,social-business_I-082,social-business,-0.017648158,-0.147990341,I,Health Landscape,Analogies
3653,3653,social-business_I-083,social-business,-0.004487133,0.792933647,I,Exploring Social Business,ProblemUnderstanding
3654,3654,social-business_I-084,social-business,-0.01969129,-0.294060458,I,Exploring Social Business,ProblemUnderstanding
3655,3655,social-business_I-085,social-business,-0.011992325,0.256363333,I,Surprise Us,Random
3656,3656,social-business_I-086,social-business,-0.007000756,0.6132266439999999,I,Exploring Social Business,ProblemUnderstanding
3657,3657,social-business_I-087,social-business,-0.003209361,0.8842856640000001,I,Surprise Us,Random
3658,3658,social-business_I-088,social-business,-0.017495893999999998,-0.137104542,I,Exploring Social Business,ProblemUnderstanding
3659,3659,social-business_I-089,social-business,-0.001507955,1.005924623,I,Surprise Us,Random
3660,3660,social-business_I-090,social-business,-0.003336626,0.875187113,I,Exploring Social Business,ProblemUnderstanding
3661,3661,social-business_I-091,social-business,-0.003055021,0.895319955,I,Exploring Social Business,ProblemUnderstanding
3662,3662,social-business_I-092,social-business,-0.00618139,0.671805752,I,Life in South America,Empathy
3663,3663,social-business_I-093,social-business,-0.002349251,0.945777677,I,Surprise Us,Random
3664,3664,social-business_I-094,social-business,-0.004341115,0.803372922,I,Exploring Social Business,ProblemUnderstanding
3665,3665,social-business_I-095,social-business,-0.009299826,0.448858727,I,Life in South America,Empathy
3666,3666,social-business_I-096,social-business,-0.031130915,-1.111916008,I,Health Landscape,Analogies
3667,3667,social-business_I-097,social-business,-0.005705887,0.7058009679999999,I,Exploring Social Business,ProblemUnderstanding
3668,3668,social-business_I-098,social-business,-0.057509617,-2.99781427,I,Life in South America,Empathy
3669,3669,social-business_I-099,social-business,-0.041476922,-1.851585349,I,Health Landscape,Analogies
3670,3670,social-business_I-100,social-business,-0.010134225,0.389204841,I,Exploring Social Business,ProblemUnderstanding
3671,3671,social-business_I-101,social-business,-0.004303476,0.806063888,I,Surprise Us,Random
3672,3672,social-business_I-102,social-business,-0.014766757,0.058010294,I,Health Landscape,Analogies
3673,3673,social-business_I-103,social-business,-0.002982076,0.9005350390000001,I,Life in South America,Empathy
3674,3674,social-business_I-104,social-business,-0.00363233,0.854046269,I,Health Landscape,Analogies
3675,3675,social-business_I-105,social-business,-0.009409286,0.441033065,I,Exploring Social Business,ProblemUnderstanding
3676,3676,social-business_I-106,social-business,-0.002827078,0.911616279,I,Surprise Us,Random
3677,3677,social-business_I-107,social-business,-0.008568123,0.5011705160000001,I,Exploring Social Business,ProblemUnderstanding
3678,3678,social-business_I-108,social-business,-0.012799713999999998,0.198640463,I,Exploring Social Business,ProblemUnderstanding
3679,3679,social-business_I-109,social-business,-0.048918099000000013,-2.383578985,I,Health Landscape,Analogies
3680,3680,social-business_I-110,social-business,-0.002367713,0.944457807,I,Health Landscape,Analogies
3681,3681,social-business_I-111,social-business,-0.043880879000000005,-2.023451971,I,Health Landscape,Analogies
3682,3682,social-business_I-112,social-business,-0.004549767,0.7884557440000001,I,Surprise Us,Random
3683,3683,social-business_I-113,social-business,-0.038910668,-1.668115571,I,Health Landscape,Analogies
3684,3684,social-business_I-114,social-business,-0.006279912,0.66476213,I,Life in South America,Empathy
3685,3685,social-business_I-115,social-business,-0.023520402000000003,-0.567815984,I,Health Landscape,Analogies
3686,3686,social-business_I-116,social-business,-0.003694294,0.849616257,I,Health Landscape,Analogies
3687,3687,social-business_I-117,social-business,-0.041983177,-1.887779112,I,Exploring Social Business,ProblemUnderstanding
3688,3688,social-business_I-118,social-business,-0.030942986,-1.098480397,I,Health Landscape,Analogies
3689,3689,social-business_I-119,social-business,-0.004730203,0.7755557670000001,I,Exploring Social Business,ProblemUnderstanding
3690,3690,social-business_I-120,social-business,-0.0016832429999999998,0.993392733,I,Health Landscape,Analogies
3691,3691,social-business_I-121,social-business,-0.049368143,-2.415754101,I,Life in South America,Empathy
3692,3692,social-business_I-122,social-business,-0.005583461999999999,0.7145535670000001,I,Life in South America,Empathy
3693,3693,social-business_I-123,social-business,-0.080576926,-4.646970341,I,Health Landscape,Analogies
3694,3694,social-business_I-124,social-business,-0.022226401,-0.475303667,I,Life in South America,Empathy
3695,3695,social-business_I-125,social-business,-0.005957438000000001,0.6878167940000001,I,Exploring Social Business,ProblemUnderstanding
3696,3696,social-business_I-126,social-business,-0.013688485,0.135099415,I,Health Landscape,Analogies
3697,3697,social-business_I-127,social-business,-0.010197276,0.384697186,I,Surprise Us,Random
3698,3698,social-business_I-128,social-business,-0.022973685,-0.528729419,I,Surprise Us,Random
3699,3699,social-business_I-129,social-business,-0.002590616,0.928521715,I,Exploring Social Business,ProblemUnderstanding
3700,3700,social-business_I-130,social-business,-0.018601346,-0.216136829,I,Health Landscape,Analogies
3701,3701,social-business_I-131,social-business,-0.008730222,0.48958156,I,Health Landscape,Analogies
3702,3702,social-business_I-132,social-business,-0.027638765,-0.86225098,I,Health Landscape,Analogies
3703,3703,social-business_I-133,social-business,-0.0260475,-0.748486347,I,Life in South America,Empathy
3704,3704,social-business_I-134,social-business,-0.004576428,0.7865496740000001,I,Exploring Social Business,ProblemUnderstanding
3705,3705,social-business_I-135,social-business,-0.009597159,0.427601446,I,Health Landscape,Analogies
3706,3706,social-business_I-136,social-business,-0.005122345,0.747520306,I,Health Landscape,Analogies
3707,3707,social-business_I-137,social-business,-0.050902988,-2.5254850980000003,I,Surprise Us,Random
3708,3708,social-business_I-138,social-business,-0.006056279,0.680750313,I,Exploring Social Business,ProblemUnderstanding
3709,3709,social-business_I-139,social-business,-0.009462885,0.43720113,I,Exploring Social Business,ProblemUnderstanding
3710,3710,social-business_I-140,social-business,-0.01147425,0.29340216,I,Exploring Social Business,ProblemUnderstanding
3711,3711,social-business_I-141,social-business,-0.003934911,0.832413802,I,Health Landscape,Analogies
3712,3712,social-business_I-142,social-business,-0.005160474,0.7447943340000001,I,Exploring Social Business,ProblemUnderstanding
3713,3713,social-business_I-143,social-business,-0.003690065,0.849918629,I,Life in South America,Empathy
3714,3714,social-business_I-144,social-business,-0.002493066,0.93549588,I,Surprise Us,Random
3715,3715,social-business_I-145,social-business,-0.024081008,-0.607895525,I,Exploring Social Business,ProblemUnderstanding
3716,3716,social-business_I-146,social-business,-0.011643888,0.281274181,I,Exploring Social Business,ProblemUnderstanding
3717,3717,social-business_I-147,social-business,-0.042633078,-1.934242627,I,Life in South America,Empathy
3718,3718,social-business_I-148,social-business,-0.006979331,0.61475841,I,Surprise Us,Random
3719,3719,social-business_I-149,social-business,-0.00363407,0.853921864,I,Health Landscape,Analogies
3720,3720,social-business_I-150,social-business,-0.038762995,-1.657557978,I,Life in South America,Empathy
3721,3721,social-business_I-151,social-business,-0.020687844,-0.365307276,I,Health Landscape,Analogies
3722,3722,social-business_I-152,social-business,-0.001187973,1.028801175,I,Surprise Us,Random
3723,3723,social-business_I-153,social-business,-0.016955546999999998,-0.098473349,I,Surprise Us,Random
3724,3724,social-business_I-154,social-business,-0.036080867,-1.465803994,I,Life in South America,Empathy
3725,3725,social-business_I-155,social-business,-0.02147457,-0.421552889,I,Exploring Social Business,ProblemUnderstanding
3726,3726,social-business_I-156,social-business,-0.005672123,0.70821493,I,Surprise Us,Random
3727,3727,social-business_I-157,social-business,-0.021699529,-0.437635885,I,Surprise Us,Random
3728,3728,social-business_I-158,social-business,-0.007263451,0.594445707,I,Exploring Social Business,ProblemUnderstanding
3729,3729,social-business_I-159,social-business,-0.010560433,0.358733862,I,Exploring Social Business,ProblemUnderstanding
3730,3730,social-business_I-160,social-business,-0.01881638,-0.231510316,I,Exploring Social Business,ProblemUnderstanding
3731,3731,social-business_I-161,social-business,-0.005444055,0.724520211,I,Health Landscape,Analogies
3732,3732,social-business_I-162,social-business,-0.030382583,-1.058415361,I,Exploring Social Business,ProblemUnderstanding
3733,3733,social-business_I-163,social-business,-0.039493734,-1.709800814,I,Surprise Us,Random
3734,3734,social-business_I-164,social-business,-0.003634657,0.853879895,I,Health Landscape,Analogies
3735,3735,social-business_I-165,social-business,-0.008557397,0.501937403,I,Surprise Us,Random
3736,3736,social-business_I-166,social-business,-0.022909508,-0.524141159,I,Health Landscape,Analogies
3737,3737,social-business_I-167,social-business,-0.017403568,-0.13050383,I,Surprise Us,Random
3738,3738,social-business_I-168,social-business,-0.006819134,0.626211416,I,Surprise Us,Random
3739,3739,social-business_I-169,social-business,-0.006272813,0.665269601,I,Exploring Social Business,ProblemUnderstanding
3740,3740,social-business_I-170,social-business,-0.002023405,0.969073465,I,Health Landscape,Analogies
3741,3741,social-business_I-171,social-business,-0.024331603,-0.625811315,I,Health Landscape,Analogies
3742,3742,social-business_I-172,social-business,-0.036868531,-1.522116625,I,Exploring Social Business,ProblemUnderstanding
3743,3743,social-business_I-173,social-business,-0.026608341,-0.7885826459999999,I,Life in South America,Empathy
3744,3744,social-business_I-174,social-business,-0.002300855,0.949237689,I,Exploring Social Business,ProblemUnderstanding
3745,3745,social-business_I-175,social-business,-0.006075965,0.6793428979999999,I,Exploring Social Business,ProblemUnderstanding
3746,3746,social-business_I-176,social-business,-0.00204205,0.967740516,I,Exploring Social Business,ProblemUnderstanding
3747,3747,social-business_I-177,social-business,-0.021106294,-0.395223596,I,Exploring Social Business,ProblemUnderstanding
3748,3748,social-business_I-178,social-business,-0.020156455,-0.327316605,I,Surprise Us,Random
3749,3749,social-business_I-179,social-business,-0.021410117000000003,-0.416944872,I,Exploring Social Business,ProblemUnderstanding
3750,3750,social-business_I-180,social-business,-0.004991154,0.756899543,I,Exploring Social Business,ProblemUnderstanding
3751,3751,social-business_I-181,social-business,-0.006830035,0.625432036,I,Surprise Us,Random
3752,3752,social-business_I-182,social-business,-0.0033642790000000004,0.873210093,I,Life in South America,Empathy
3753,3753,social-business_I-183,social-business,-0.005870239,0.69405092,I,Health Landscape,Analogies
3754,3754,social-business_I-184,social-business,-0.012991053,0.184961072,I,Exploring Social Business,ProblemUnderstanding
3755,3755,social-business_I-185,social-business,-0.005094445,0.7495149759999999,I,Exploring Social Business,ProblemUnderstanding
3756,3756,social-business_I-186,social-business,-0.005117533,0.747864317,I,Surprise Us,Random
3757,3757,social-business_I-187,social-business,-0.06423854799999999,-3.478887204,I,Health Landscape,Analogies
3758,3758,social-business_I-188,social-business,-0.009097528,0.4633217020000001,I,Exploring Social Business,ProblemUnderstanding
3759,3759,social-business_I-189,social-business,-0.008600123000000001,0.498882752,I,Exploring Social Business,ProblemUnderstanding
3760,3760,social-business_I-190,social-business,-0.009961174,0.401576842,I,Exploring Social Business,ProblemUnderstanding
3761,3761,social-business_I-191,social-business,-0.014370999,0.08630426599999999,I,Health Landscape,Analogies
